geoid_r,macroregion,impact,diff,diff2,year_c,region,allpat,pop_r,yearsofeducation_r,gdppcregion_r,lnpopulationdensity_r,shape_area_r,id_c,pop_r_ip,yearsofeducation_r_ip,gdppcregion_r_ip,lnpopulationdensity_r_ip,shape_area_r_ip,region_ip
558,Western Europe,0.45133045,0,0,2005,Ceuta y Melilla,0,86894.977,,25310.5,8.5109606,17487642.18,,86894.977,8.3718939,25310.5,8.5109606,17487642.18,Ceuta y Melilla
559,South Asia,0.38106942,1,1,2005,Arunachal Pradesh,0,689086.88,,2634.675,2.7015331,46239496911,,689086.88,2.6863415,2634.675,2.7015331,46239496911,Arunachal Pradesh
560,South Asia,0.38106942,1,1,2005,Assam w/ Mizoram,0,16399836,,1802.395,5.6886349,55500477650,,16399836,3.1711364,1802.395,5.6886349,55500477650,Assam w/ Mizoram
561,South Asia,0.38106942,0,0,2005,Bihar,20,66750052,,1018.562,6.5411658,96307320756,1764,66750052,2.409508,1018.562,6.5411658,96307320756,Bihar
562,South Asia,0.38106942,1,1,2005,Chandigarh,14,570154.44,,8863.9639,9.020524,68933245.78,1764,570154.44,,8863.9639,9.020524,68933245.78,Chandigarh
563,South Asia,0.38106942,0,0,2005,Madhya Pradesh,23,47834208,,1722.332,5.2870798,2.41874E+11,1764,47834208,2.8596783,1722.332,5.2870798,2.41874E+11,Madhya Pradesh
564,South Asia,0.38106942,1,1,2005,,0,,,,,,,,,,,,
565,South Asia,0.38106942,1,1,2005,"Goa, Daman and Diu",11,829360.19,,7691.3779,5.9203048,2226318964,1764,829360.19,5.9303198,7691.3779,5.9203048,2226318964,"Goa, Daman and Diu"
566,South Asia,0.38106942,1,1,2005,Delhi,117,8584050,,6534.8618,9.2096653,858984950.6,1764,8584050,5.8515415,6534.8618,9.2096653,858984950.6,Delhi
567,South Asia,0.38106942,0,0,2005,Gujarat,53,29711998,,3814.3359,5.6855922,1.00858E+11,1764,29711998,3.8480668,3814.3359,5.6855922,1.00858E+11,Gujarat
568,South Asia,0.38106942,1,1,2005,Haryana,31,13165948,,4042.4641,6.2542791,25307735156,1764,13165948,3.9831448,4042.4641,6.2542791,25307735156,Haryana
569,South Asia,0.38106942,0,0,2005,Himachal Pradesh,6,3775589.5,,3609.9851,4.7486029,32710915341,1764,3775589.5,4.7641516,3609.9851,4.7486029,32710915341,Himachal Pradesh
570,South Asia,0.38106942,0,0,2005,Jammu & Kashmir,5,6696169,,2290.7041,4.6727042,62588833054,1764,6696169,3.4159973,2290.7041,4.6727042,62588833054,Jammu & Kashmir
571,South Asia,0.38106942,0,0,2005,Maharashtra,340,54959804,,3986.1221,5.8152771,1.63871E+11,1764,54959804,4.4076767,3986.1221,5.8152771,1.63871E+11,Maharashtra
572,South Asia,0.38106942,1,1,2005,Manipur,0,1363082.5,,1972.301,4.704473,12342281900,,1363082.5,4.8948159,1972.301,4.704473,12342281900,Manipur
573,South Asia,0.38106942,0,0,2005,Meghalaya,0,1434067.1,,2397.092,4.7441068,12480443007,,1434067.1,2.2883627,2397.092,4.7441068,12480443007,Meghalaya
574,South Asia,0.38106942,0,0,2005,Nagaland,0,1110181.1,,2820.2371,4.7846169,9278143551,,1110181.1,3.8677824,2820.2371,4.7846169,9278143551,Nagaland
575,South Asia,0.38106942,0,0,2005,Orissa,5,20854394,,1861.8669,5.520236,83519821022,1764,20854394,3.2159047,1861.8669,5.520236,83519821022,Orissa
576,South Asia,0.38106942,1,1,2005,Punjab,3,15012977,,3594.6589,6.242579,29197737282,1764,15012977,4.4816027,3594.6589,6.242579,29197737282,Punjab
577,South Asia,0.38106942,1,1,2005,Rajasthan,4,34451984,,1971.245,5.1904931,1.91872E+11,1764,34451984,2.5990224,1971.245,5.1904931,1.91872E+11,Rajasthan
578,South Asia,0.38106942,-1,0,2005,Sikkim,0,321434.44,,2985.186,4.3942709,3969033514,,321434.44,3.2439578,2985.186,4.3942709,3969033514,Sikkim
579,South Asia,0.38106942,1,1,2005,Tripura,0,1859047.6,,2466.1599,5.7815309,5733284688,,1859047.6,4.9162688,2466.1599,5.7815309,5733284688,Tripura
580,South Asia,0.38106942,1,1,2005,Uttar Pradesh,82,101674264,,1530.182,6.4143882,1.66524E+11,1764,101674264,2.9607382,1530.182,6.4143882,1.66524E+11,Uttar Pradesh
581,South Asia,0.38106942,1,1,2005,West Bengal,50,46487868,,2312.887,6.9007492,46814717019,1764,46487868,3.2005076,2312.887,6.9007492,46814717019,West Bengal
582,South-East Asia,-0.27363741,-1,0,2005,Ang Tong,1,135725.19,,3552.175,5.6154699,494188691.6,1770,135725.19,5.789269,3552.175,5.6154699,494188691.6,Ang Tong
583,South-East Asia,-0.27363741,1,1,2005,Buri Ram,0,717517.13,,1553.585,4.9194641,5240059488,,717517.13,4.7454991,1553.585,4.9194641,5240059488,Buri Ram
584,South-East Asia,-0.27363741,1,1,2005,Chai Nat,0,172903.38,,3284.449,4.9021058,1284830589,,172903.38,4.3801589,3284.449,4.9021058,1284830589,Chai Nat
585,South-East Asia,-0.27363741,0,0,2005,Chaiyaphum,0,535891.88,,1474.835,4.3928032,6626848761,,535891.88,5.0298672,1474.835,4.3928032,6626848761,Chaiyaphum
586,South-East Asia,-0.27363741,1,1,2005,Chian Mai,2,851912.19,,3959.5569,4.2847381,11736990584,1770,851912.19,5.9041138,3959.5569,4.2847381,11736990584,Chian Mai
587,South-East Asia,-0.27363741,1,1,2005,Chiang Rai,0,611011.06,,2295.207,4.5929661,6185136311,,611011.06,3.9403479,2295.207,4.5929661,6185136311,Chiang Rai
588,South-East Asia,-0.27363741,0,0,2005,Kalasin,0,455526.13,,1572.629,4.834733,3620890900,,455526.13,5.158494,1572.629,4.834733,3620890900,Kalasin
589,South-East Asia,-0.27363741,-1,0,2005,Kam Phaeng Phet,0,381827.69,,4492.917,4.435534,4524176007,,381827.69,3.8047049,4492.917,4.435534,4524176007,Kam Phaeng Phet
590,South-East Asia,-0.27363741,1,1,2005,Kanchanaburi,0,398620.31,,3768.355,3.6796041,10058372332,,398620.31,5.0007501,3768.355,3.6796041,10058372332,Kanchanaburi
591,South-East Asia,-0.27363741,1,1,2005,Khon Kaen,0,909078.56,,2987.3291,5.0973349,5557212044,,909078.56,5.565249,2987.3291,5.0973349,5557212044,Khon Kaen
592,South-East Asia,-0.27363741,1,1,2005,Lampang,0,400853.28,,2940.5859,4.1022139,6628519660,,400853.28,5.2125201,2940.5859,4.1022139,6628519660,Lampang
593,South-East Asia,-0.27363741,1,1,2005,Lamphun,0,216732.56,,6657.439,4.5139689,2374282214,,216732.56,5.7345881,6657.439,4.5139689,2374282214,Lamphun
594,South-East Asia,-0.27363741,0,0,2005,Loei,0,301465.13,,1742.178,3.995101,5548642428,,301465.13,4.5258999,1742.178,3.995101,5548642428,Loei
595,South-East Asia,-0.27363741,0,0,2005,Lop Buri,0,394505,,4752.394,4.7966208,3257665384,,394505,5.4090648,4752.394,4.7966208,3257665384,Lop Buri
596,South-East Asia,-0.27363741,-1,0,2005,Mae Hong Son,0,107151.11,,1786.597,2.7664509,6738174788,,107151.11,3.0372,1786.597,2.7664509,6738174788,Mae Hong Son
597,South-East Asia,-0.27363741,1,1,2005,Maha Sarakham,0,461679.13,,1528.9301,5.059742,2930368364,,461679.13,5.420732,1528.9301,5.059742,2930368364,Maha Sarakham
598,South-East Asia,-0.27363741,-1,0,2005,Nakhon Nayok,1,126069.21,,3204.7419,4.7315369,1111037251,1770,126069.21,5.6477752,3204.7419,4.7315369,1111037251,Nakhon Nayok
599,South-East Asia,-0.27363741,0,0,2005,Nakhon Pathom,4,455438.88,,9042.5156,6.0147839,1112352906,1770,455438.88,6.291471,9042.5156,6.0147839,1112352906,Nakhon Pathom
600,South-East Asia,-0.27363741,1,1,2005,Nakhon Ratchasima,0,1321862.6,,3121.6421,4.809988,10770480236,,1321862.6,5.2667718,3121.6421,4.809988,10770480236,Nakhon Ratchasima
601,South-East Asia,-0.27363741,1,1,2005,Nakhon Sawan,0,539564.06,,3288.2141,4.6880798,4966331645,,539564.06,4.597003,3288.2141,4.6880798,4966331645,Nakhon Sawan
602,South-East Asia,-0.27363741,0,0,2005,Nan,0,239424.33,,1898.493,3.6065781,6499072080,,239424.33,4.0699911,1898.493,3.6065781,6499072080,Nan
603,South-East Asia,-0.27363741,1,1,2005,Nong Khai,0,447627.94,,1766.296,4.7647748,3815941343,,447627.94,5.1220779,1766.296,4.7647748,3815941343,Nong Khai
604,South-East Asia,-0.27363741,1,1,2005,Nonthaburi,3,557130.75,,6195.0488,7.4358191,328565514.1,1770,557130.75,11.319796,6195.0488,7.4358191,328565514.1,Nonthaburi
605,South-East Asia,-0.27363741,1,1,2005,Pratum Thani,4,519613.5,,11110.6,6.4944119,785584903.7,1770,519613.5,8.0084038,11110.6,6.4944119,785584903.7,Pratum Thani
606,South-East Asia,-0.27363741,-1,0,2005,Phayao,1,242379.64,,2340.3999,4.310236,3255250597,1770,242379.64,4.5600162,2340.3999,4.310236,3255250597,Phayao
607,South-East Asia,-0.27363741,-1,0,2005,Phetchabun,0,496870.78,,2264.928,4.337945,6490794848,,496870.78,4.2347822,2264.928,4.337945,6490794848,Phetchabun
608,South-East Asia,-0.27363741,0,0,2005,Phichit,0,289064.94,,2474.5391,4.8509789,2260695217,,289064.94,5.1836309,2474.5391,4.8509789,2260695217,Phichit
609,South-East Asia,-0.27363741,-1,0,2005,Phitsanulok,0,443915.47,,3005.1919,4.3780661,5570964150,,443915.47,5.4381609,3005.1919,4.3780661,5570964150,Phitsanulok
610,South-East Asia,-0.27363741,1,1,2005,Phra Nakhon Sri Ayuthaya,1,414486.81,,16296.1,5.7477708,1322164488,1770,414486.81,7.1252918,16296.1,5.7477708,1322164488,Phra Nakhon Sri Ayuthaya
611,South-East Asia,-0.27363741,0,0,2005,Phrae,0,240848.02,,2041.432,4.2524018,3427270164,,240848.02,4.9047461,2041.432,4.2524018,3427270164,Phrae
612,South-East Asia,-0.27363741,1,1,2005,Roi Et,0,609396.38,,1577.7791,5.005837,4082183159,,609396.38,4.5482879,1577.7791,5.005837,4082183159,Roi Et
613,South-East Asia,-0.27363741,0,0,2005,Sakon Nakhon,0,519759,,1690.6899,4.6396699,5021332123,,519759,5.4384618,1690.6899,4.6396699,5021332123,Sakon Nakhon
614,South-East Asia,-0.27363741,1,1,2005,Saraburi,0,335384.91,,11012.44,5.1989441,1852127224,,335384.91,3.8474629,11012.44,5.1989441,1852127224,Saraburi
615,South-East Asia,-0.27363741,1,1,2005,Si Sa Ket,0,637519.88,,1377.611,4.9283228,4614772056,,637519.88,4.7619619,1377.611,4.9283228,4614772056,Si Sa Ket
616,South-East Asia,-0.27363741,0,0,2005,Singburi,0,112254.72,,4594.0908,5.5495629,436576149.9,,112254.72,4.921875,4594.0908,5.5495629,436576149.9,Singburi
617,South-East Asia,-0.27363741,-1,0,2005,Sukhothai,0,318636.41,,1972.832,4.5034862,3527412588,,318636.41,3.700875,1972.832,4.5034862,3527412588,Sukhothai
618,South-East Asia,-0.27363741,1,1,2005,Suphan Buri,0,442017.75,,3023.115,5.0560212,2816032717,,442017.75,4.3934922,3023.115,5.0560212,2816032717,Suphan Buri
619,South-East Asia,-0.27363741,-1,0,2005,Surin,0,634942.56,,1501.6801,4.9309859,4583892676,,634942.56,4.9619808,1501.6801,4.9309859,4583892676,Surin
620,South-East Asia,-0.27363741,0,0,2005,Tak,0,262620.75,,2902.0669,3.3695381,9035606364,,262620.75,3.9299541,2902.0669,3.3695381,9035606364,Tak
621,South-East Asia,-0.27363741,-1,0,2005,Uthai Thani,0,154970.91,,2511.9399,3.798018,3473696926,,154970.91,4.023757,2511.9399,3.798018,3473696926,Uthai Thani
622,South-East Asia,-0.27363741,-1,0,2005,Uttaradit,1,235533.31,,2431.5911,4.046464,4118085388,1770,235533.31,5.3742509,2431.5911,4.046464,4118085388,Uttaradit
623,South-East Asia,-0.27363741,-1,0,2005,Yasothon,0,272119.69,,1404.014,4.844933,2141076938,,272119.69,4.4821658,1404.014,4.844933,2141076938,Yasothon
624,,,0,0,2005,Ardebil,0,781477.25,7.6450338,4065.9009,4.2283049,11391654781,,781477.25,7.6450338,4065.9009,4.2283049,11391654781,Ardebil
625,,,0,0,2005,Bushehr,0,499640.13,8.3877907,13411.49,3.600915,13639541824,,499640.13,8.3877907,13411.49,3.600915,13639541824,Bushehr
626,,,0,0,2005,Chaharmahal and Bakhtiyari,0,501306.31,8.3321247,3840.429,4.0149431,9045562592,,501306.31,8.3321247,3840.429,4.0149431,9045562592,Chaharmahal and Bakhtiyari
627,,,1,1,2005,East Azarbayejan,0,2271747.8,8.0515633,5372,4.2977028,30895227032,,2271747.8,8.0515633,5372,4.2977028,30895227032,East Azarbayejan
628,,,0,0,2005,Esfahan,0,2693205.8,8.7232609,7465.6401,3.7070019,66120939302,,2693205.8,8.7232609,7465.6401,3.7070019,66120939302,Esfahan
629,,,1,1,2005,Fars,0,2465737.3,8.5306244,5196.7021,3.529824,72270941760,,2465737.3,8.5306244,5196.7021,3.529824,72270941760,Fars
630,,,1,1,2005,Gilan,0,1503610.5,8.6027412,4883.854,5.1284862,8909681288,,1503610.5,8.6027412,4883.854,5.1284862,8909681288,Gilan
631,,,0,0,2005,Mazandaran & Golestan,0,1808343.9,8.5837317,8657.0322,4.1659789,28055585143,,1808343.9,8.5837317,8657.0322,4.1659789,28055585143,Mazandaran & Golestan
632,,,0,0,2005,Hamedan,0,1038901.8,7.6138339,4314.6528,4.4184251,12522091689,,1038901.8,7.6138339,4314.6528,4.4184251,12522091689,Hamedan
633,,,1,1,2005,Hormozgan,0,772397.94,7.8023882,7339.3188,3.006604,38202307287,,772397.94,7.8023882,7339.3188,3.006604,38202307287,Hormozgan
634,,,0,0,2005,Ilam,0,323502.38,8.6941881,10118.81,3.3868561,10939175645,,323502.38,8.6941881,10118.81,3.3868561,10939175645,Ilam
635,,,1,1,2005,Kerman,0,1493154.3,8.8764753,5357.0698,2.648299,1.05673E+11,,1493154.3,8.8764753,5357.0698,2.648299,1.05673E+11,Kerman
636,,,1,1,2005,Kermanshah,1,1136276,8.1351395,4183.0859,4.4052868,13876885907,1690,1136276,8.1351395,4183.0859,4.4052868,13876885907,Kermanshah
637,,,1,1,2005,Khuzestan,0,2483390.8,8.2424231,20330.689,4.190567,37592823472,,2483390.8,8.2424231,20330.689,4.190567,37592823472,Khuzestan
638,,,0,0,2005,Kohgiluyeh and Boyerahmad,0,365201.81,8.5397644,35958.34,3.85005,7771010035,,365201.81,8.5397644,35958.34,3.85005,7771010035,Kohgiluyeh and Boyerahmad
639,,,1,1,2005,Kordestan,0,883051.38,7.3467002,3434.7881,3.8833029,18175605922,,883051.38,7.3467002,3434.7881,3.8833029,18175605922,Kordestan
640,,,0,0,2005,Lorestan,0,1023834.4,8.4162331,3655.239,4.0690198,17501560021,,1023834.4,8.4162331,3655.239,4.0690198,17501560021,Lorestan
641,,,1,1,2005,Markazi,0,815071.88,8.3393326,8009.1631,3.862076,17136322310,,815071.88,8.3393326,8009.1631,3.862076,17136322310,Markazi
642,,,1,1,2005,Khorasan & Yazd,0,4781895.5,7.9625511,4859.979,3.0530679,2.25772E+11,,4781895.5,7.9625511,4859.979,3.0530679,2.25772E+11,Khorasan & Yazd
643,,,0,0,2005,Zanjan & Qazvin,0,1296286.5,7.9359431,5807.167,4.0083208,23545575449,,1296286.5,7.9359431,5807.167,4.0083208,23545575449,Zanjan & Qazvin
644,,,0,0,2005,Qom,0,626255.06,8.1754236,4935.165,4.4774642,7115630050,,626255.06,8.1754236,4935.165,4.4774642,7115630050,Qom
645,,,0,0,2005,Semnan,0,357457.5,9.0286465,7331.8618,1.8562191,55857148739,,357457.5,9.0286465,7331.8618,1.8562191,55857148739,Semnan
646,,,0,0,2005,Sistan and Baluchestan,0,1326808,7.672204,2409.458,2.5895901,99578007419,,1326808,7.672204,2409.458,2.5895901,99578007419,Sistan and Baluchestan
647,,,1,1,2005,Tehran,10,8088790,8.5613718,10203.69,6.5270891,11835996442,1690,8088790,8.5613718,10203.69,6.5270891,11835996442,Tehran
648,,,0,0,2005,West Azarbayejan,0,1795759.9,7.5074511,3704.02,4.3725719,22660233095,,1795759.9,7.5074511,3704.02,4.3725719,22660233095,West Azarbayejan
649,Central Asia,1.4409722,-1,0,2005,Ras al Khaimah,0,116810.2,7.018815,20475.359,4.4515209,1362102469,,116810.2,7.018815,20475.359,4.4515209,1362102469,Ras al Khaimah
650,Central Asia,1.4409722,-1,0,2005,Umm al Qaiwan,0,27341.949,7.447423,13433.17,4.1320601,438832345.3,,27341.949,7.447423,13433.17,4.1320601,438832345.3,Umm al Qaiwan
651,Central Asia,1.4409722,-1,0,2005,Fujaira,0,69844.313,7.0683041,20865.961,4.2644958,981937757.2,,69844.313,7.0683041,20865.961,4.2644958,981937757.2,Fujaira
652,Central Asia,1.4409722,0,0,2005,Ajman,0,114847.09,7.9354038,15861.35,6.7737708,131313275,,114847.09,7.9354038,15861.35,6.7737708,131313275,Ajman
653,Central Asia,1.4409722,1,1,2005,Sharjah,4,440179.16,8.7848043,19809.25,5.6898799,1487804856,1735,440179.16,8.7848043,19809.25,5.6898799,1487804856,Sharjah
654,Central Asia,1.4409722,0,0,2005,Abu Dhabi,6,767262.06,7.751606,105648.3,3.1758921,32038439492,1735,767262.06,7.751606,105648.3,3.1758921,32038439492,Abu Dhabi
655,Central Asia,1.4409722,0,0,2005,Dubai,11,731735.25,9.0878124,62650.559,5.7971139,2221771399,1735,731735.25,9.0878124,62650.559,5.7971139,2221771399,Dubai
656,Central Asia,1.4409722,1,1,2005,,0,,,,,,,642111.38,6.0347991,8833.5723,4.8702912,4947424653,Aydin
657,Central Asia,1.4409722,1,1,2005,,0,,,,,,1732,2373328.3,7.1434498,13041.34,5.6774111,8205015216,Izmir
658,Central Asia,1.4409722,0,0,2005,,0,,,,,,,733297.75,6.348618,8382.6689,4.3598781,9392625166,Balikesir
659,Central Asia,1.4409722,0,0,2005,,0,,,,,,1732,314797.53,6.424787,9546.1982,3.899493,6383233745,Canakkale
660,Central Asia,1.4409722,-1,0,2005,,0,,,,,,,267334.38,6.54107,12900.84,4.2134652,3955240303,Edirne
661,Central Asia,1.4409722,-1,0,2005,,0,,,,,,,226392.58,6.784245,13795.51,3.9414451,4400235293,Kirklareli
662,Central Asia,1.4409722,1,1,2005,,0,,,,,,,465487.31,6.8965678,10037.289,4.7359142,4148249075,Tekirdag
663,Central Asia,1.4409722,-1,0,2005,,0,,,,,,,133170.84,6.7630501,9321.4297,3.648771,3473411992,Bilecik
664,Central Asia,1.4409722,1,1,2005,,34,,,,,,1732,10110696,7.1321568,13934.74,6.637218,13500692460,"Bursa, Istanbul, Kocaeli"
665,Central Asia,1.4409722,1,1,2005,,0,,,,,,,523475.63,6.3738942,9531.4414,5.2378621,2786967206,Sakarya
666,Central Asia,1.4409722,0,0,2005,,7,,,,,,1732,2862614.5,8.0753069,12444.1,4.9842749,19777046976,Ankara and Kirikkale
667,Central Asia,1.4409722,1,1,2005,,0,,,,,,,181159.09,6.2652211,23730.697,3.2072239,7332788144,Bolu and Duzce
668,Central Asia,1.4409722,1,1,2005,,0,,,,,,,839985.56,6.07549,9918.4736,4.331779,11046400314,"Cankiri, Zonguldak"
669,Central Asia,1.4409722,1,1,2005,,0,,,,,,,479714.5,7.3410192,11048.689,3.9899459,8893738335,Eskisehir
670,Central Asia,1.4409722,-1,0,2005,,0,,,,,,,234893.22,5.1904011,8153.5562,3.273175,8935249064,Kastamonu
671,Central Asia,1.4409722,0,0,2005,,1,,,,,,1732,1259652.3,7.4853368,8016.2222,4.5808239,13294908499,Antalya
672,Central Asia,1.4409722,1,1,2005,,0,,,,,,,1530363.6,6.344893,7238.9849,3.900414,31278989494,Konya
673,Central Asia,1.4409722,1,1,2005,,0,,,,,,,544249.06,6.1652188,5727.7368,4.0611482,9396186135,Afyonkarahisar
674,Central Asia,1.4409722,-1,0,2005,,0,,,,,,,162563.72,6.2913532,8903.0352,3.5720451,4567832887,Burdur
675,Central Asia,1.4409722,-1,0,2005,,0,,,,,,,569784.44,6.2816319,9124.7402,4.4069219,6970890568,Denizli
676,Central Asia,1.4409722,-1,0,2005,,0,,,,,,,351192.28,7.060503,7052.9058,4.1367588,5643428518,Isparta
677,Central Asia,1.4409722,-1,0,2005,,0,,,,,,,450281.91,6.1636,6102.8428,4.0611062,7786488322,Kutahya
678,Central Asia,1.4409722,1,1,2005,,5,,,,,,1732,843128.88,5.7056131,10639.212,4.6184468,8334761278,Manisa
679,Central Asia,1.4409722,0,0,2005,,0,,,,,,,496673.31,7.2143941,13774.651,4.1379871,8015488252,Mugla
680,Central Asia,1.4409722,-1,0,2005,,0,,,,,,,216548.19,6.0587778,6025.8369,4.3177528,2893637321,Usak
681,Central Asia,1.4409722,1,1,2005,,0,,,,,,,431232.44,5.7336431,3702.8291,4.550283,4593301467,Adiyaman
682,Central Asia,1.4409722,-1,0,2005,,0,,,,,,,388289.53,6.2493272,6963.3848,4.1780992,5975016639,Elazig
683,Central Asia,1.4409722,-1,0,2005,,0,,,,,,,670765.88,5.8930149,5971.4282,4.2873888,9243716417,Kahramanmaras
684,Central Asia,1.4409722,-1,0,2005,,0,,,,,,,594079.25,6.65272,5370.3462,4.3819509,7483779885,Malatya
685,Central Asia,1.4409722,-1,0,2005,,0,,,,,,1732,1047411.2,4.4256182,3942.8889,4.4592371,12410682514,Sanliurfa
686,Central Asia,1.4409722,0,0,2005,,0,,,,,,,2539583.8,6.1286278,7891.9932,5.0001531,17236625595,"Adana, Gaziantep"
687,Central Asia,1.4409722,1,1,2005,,1,,,,,,1732,1151756.5,6.6022458,9912.6641,4.8099642,9513383173,Mersin
688,Central Asia,1.4409722,-1,0,2005,,0,,,,,,,162782.06,6.247282,6226.0991,3.6832571,4092686077,Kirsehir
689,Central Asia,1.4409722,1,1,2005,,0,,,,,,,717482.31,6.3895011,7539.8062,4.1916742,10881760812,Kayseri
690,Central Asia,1.4409722,1,1,2005,,0,,,,,,,236508.59,5.9611259,8666.1035,3.262429,9097556514,Nigde and Aksaray
691,Central Asia,1.4409722,-1,0,2005,,0,,,,,,,205673.94,5.931828,9843.5537,4.0843458,3466101191,Nevsehir
692,Central Asia,1.4409722,-1,0,2005,,0,,,,,,,825647.38,5.9129949,7597.606,5.4470811,3569370183,Hatay
693,Central Asia,1.4409722,-1,0,2005,,0,,,,,,,243066.7,6.4512911,6207.856,4.079812,4110688898,Amasya
694,Central Asia,1.4409722,0,0,2005,,0,,,,,,,389562.53,5.396636,6805.7598,3.8562901,8238586054,Corum
695,Central Asia,1.4409722,-1,0,2005,,0,,,,,,,353142.03,5.9416032,6611.4102,4.3931642,4367715747,Giresun
696,Central Asia,1.4409722,-1,0,2005,,0,,,,,,,606972.38,5.5893879,4635.5259,5.0521951,3886327526,Ordu
697,Central Asia,1.4409722,-1,0,2005,,0,,,,,,,137741.3,5.3185,6322.2988,3.505501,4168692840,Sinop
698,Central Asia,1.4409722,-1,0,2005,,0,,,,,,,259067.55,6.2048202,5754.4829,2.675029,18153537024,Sivas
699,Central Asia,1.4409722,-1,0,2005,,0,,,,,,,820296.19,5.9128542,7531.4009,4.8776822,6248718044,Samsun
700,Central Asia,1.4409722,0,0,2005,,0,,,,,,,579973.44,6.0455189,5497.0752,4.5459051,6180763856,Tokat
701,Central Asia,1.4409722,-1,0,2005,,0,,,,,,,478030.91,6.1401639,3645.5701,3.974467,9034454153,Yozgat
702,Central Asia,1.4409722,-1,0,2005,,0,,,,,,,120553.23,6.5584931,8840.6426,3.1680369,5088702346,Artvin
703,Central Asia,1.4409722,-1,0,2005,,0,,,,,,,642296.75,6.2668328,4582.3599,3.700366,15910037931,Erzurum
704,Central Asia,1.4409722,-1,0,2005,,0,,,,,,,211812.11,6.6928878,4254.3408,3.3548679,7400905853,Erzincan
705,Central Asia,1.4409722,-1,0,2005,,0,,,,,,,128647.2,5.9102759,4936.9121,2.9911251,6477256195,Gumushane
